2.6894
1.7217
1.7217
1.7217
1.3403
1.3403
1.3403
1.2847
1.2847
1.2847
1.2847
1.2847
1.1775
1.0018
1.0018
1.0003
1.0003
1.0003
1.0003
1.0003
1.0003
0.99588
0.99588
0.99588
0.99588
0.99588
0.38258
0.38258
0.38258
0.11202
0.11202
0.086203
0.069436
0.069436
0.069436
0.069436
0.069436
0.029627
0.029627
0.018996
0.018996
0.0050466
0.0050466
0.0035239
0.00016158
0.00016158
0.00016158
0.00016158
0.00016158
0.00016158
0.00016158
0.00016158
0.00016158
0.00016158
0.00016158
0.00016158
5.7665e-05
5.7665e-05
1.5988e-05
1.5988e-05
1.5988e-05
1.5988e-05
1.5988e-05
1.5988e-05
8.5116e-06
8.5116e-06
2.4292e-06
2.4292e-06
2.4292e-06
1.2663e-06
1.2663e-06
1.2663e-06
6.8264e-07
6.8264e-07
2.7639e-07
2.7639e-07
2.7639e-07
2.378e-07
2.378e-07
2.378e-07
1.5445e-07
1.5445e-07
1.5445e-07
1.4699e-07
1.4699e-07
1.4699e-07
1.4699e-07
9.8275e-08
9.8275e-08
9.8275e-08
9.6864e-08
9.6864e-08
4.5975e-08
1.9177e-09
1.9177e-09
1.9177e-09
1.9177e-09
1.9177e-09
1.9177e-09
1.9177e-09
